group_id,group_name,titul,url,velikost_b
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(6) STANOVISKO Krajská nemocnice T. Bati a.s. - PET-CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-hlasovani-per-rollam-18-21-9-2023-6-stanovisko-krajska-nemocnice-t-bati-a-s-pet-ct-obnova-6514156986485.pdf",193486
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(1) STANOVISKO Fakultní nemocnice Brno - bezrámová navigace - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-1-stanovisko-fakultni-nemocnice-brno-bezramova-navigace-obnova-6506d01cd32b7.pdf",191076
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(2) STANOVISKO Fakultní nemocnice Brno - hmotnostní spektrometr - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-2-stanovisko-fakultni-nemocnice-brno-hmotnostni-spektrometr-obnova-6506d02b27660.pdf",190632
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(3) STANOVISKO Fakultní nemocnice Brno - optická kraniální navigace - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-3-stanovisko-fakultni-nemocnice-brno-opticka-kranialni-navigace-obnova-6506d03fd8454.pdf",191089
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(4) STANOVISKO Fakultní nemocnice Brno - průtokový cytometr - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-4-stanovisko-fakultni-nemocnice-brno-prutokovy-cytometr-obnova-6506d04e4cdd9.pdf",190359
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(5) STANOVISKO Fakultní nemocnice Brno - NGS sekvenátor - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-5-stanovisko-fakultni-nemocnice-brno-ngs-sekvenator-obnova-6506d0d933f4a.pdf",191070
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(6) STANOVISKO Fakultní nemocnice Brno - skiagrafický RTG přístroj - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-6-stanovisko-fakultni-nemocnice-brno-skiagraficky-rtg-pristroj-obnova-6506d0e74dc03.pdf",191222
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(7) STANOVISKO Fakultní nemocnice v Motole - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-7-stanovisko-fakultni-nemocnice-v-motole-ct-obnova-6506d0f34101b.pdf",190162
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(8) STANOVISKO Fakultní nemocnice v Motole - přístroj pro mimotělní oběh - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-8-stanovisko-fakultni-nemocnice-v-motole-pristroj-pro-mimotelni-obeh-obnova-6506d100c4633.pdf",189340
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(9) STANOVISKO Karlovarská krajská nemocnice a.s. - plánovací CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-9-stanovisko-karlovarska-krajska-nemocnice-a-s-planovaci-ct-obnova-6506d10ef3a87.pdf",191829
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(10) STANOVISKO Karlovarská krajská nemocnice a.s. - lineární urychlovač - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-10-stanovisko-karlovarska-krajska-nemocnice-a-s-linearni-urychlovac-obnova-6506d1200de39.pdf",192134
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(11) STANOVISKO Karlovarská krajská nemocnice a.s. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-11-stanovisko-karlovarska-krajska-nemocnice-a-s-ct-obnova-6506d1cc3e3a2.pdf",192626
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(12) STANOVISKO Krajská nemocnice T. Bati, a.s. - automatický afterloadingový systém pro brachyterapii - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-12-stanovisko-krajska-nemocnice-t-bati-a-s-automaticky-afterloadingovy-system-pro-brachyterapii-obnova-6506d1db12b20.pdf",192920
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(13) STANOVISKO Krajská nemocnice T. Bati, a.s. - exoskop pro neurochrurgii- obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-13-stanovisko-krajska-nemocnice-t-bati-a-s-exoskop-pro-neurochrurgii-obnova-6506d1e9bcdd0.pdf",193040
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(14) STANOVISKO Krajská nemocnice T. Bati, a.s. - laser pro onkourologii - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-14-stanovisko-krajska-nemocnice-t-bati-a-s-laser-pro-onkourologii-obnova-6506d1fea78e8.pdf",192609
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(15) STANOVISKO Masarykův onkologický ústav - stereotaktický 3D bioptický stůl a bioptický systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-15-stanovisko-masarykuv-onkologicky-ustav-stereotakticky-3d-biopticky-stul-a-biopticky-system-obnova-6506d21ee8d14.pdf",195129
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(16) STANOVISKO Multiscan s.r.o. - CT simulátor - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-16-stanovisko-multiscan-s-r-o-ct-simulator-obnova-6506d231cc702.pdf",163755
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(17) STANOVISKO Multiscan s.r.o. - MR 3T - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-17-stanovisko-multiscan-s-r-o-mr-3t-obnova-6506d24c79f0c.pdf",164510
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(18) STANOVISKO Nemocnice AGEL Nový Jičín a.s. - lineární urychlovač - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-18-stanovisko-nemocnice-agel-novy-jicin-a-s-linearni-urychlovac-obnova-6506d25deaf95.pdf",195109
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(19) STANOVISKO Nemocnice České Budějovice a.s. - lineární urychlovač 2ks - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-19-stanovisko-nemocnice-ceske-budejovice-a-s-linearni-urychlovac-2ks-obnova-6506d27138b91.pdf",195343
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(20) STANOVISKO Všeobecná fakultní nemocnice v Praze - terapeutický ozařovač - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-20-stanovisko-vseobecna-fakultni-nemocnice-v-praze-terapeuticky-ozarovac-obnova-6506d28190c92.pdf",191992
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(21) STANOVISKO Nemocnice Na Homolce - robotický operační systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-21-stanovisko-nemocnice-na-homolce-roboticky-operacni-system-obnova-6506d291dd8f3.pdf",163109
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(22) STANOVISKO Nemocnice Na Homolce - angiografický systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-22-stanovisko-nemocnice-na-homolce-angiograficky-system-obnova-6506d2a1b80be.pdf",163726
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(23) STANOVISKO Nemocnice Na Homolce - mamograf - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-23-stanovisko-nemocnice-na-homolce-mamograf-obnova-6506d2b187de8.pdf",164256
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(24) STANOVISKO Nemocnice TGM Hodonín, p.o. - skiaskopicko-skiagrafická stěna - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-24-stanovisko-nemocnice-tgm-hodonin-p-o-skiaskopicko-skiagraficka-stena-obnova-6506d2be2b0a3.pdf",194731
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(25) STANOVISKO Vojenská lázeňská a rekreační zařízení, p.o. - závěsný a podpůrný systém pro nácvik chůze - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-25-stanovisko-vojenska-lazenska-a-rekreacni-zarizeni-p-o-zavesny-a-podpurny-system-pro-nacvik-chuze-obnova-6506d2cd04c44.pdf",194359
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(26) STANOVISKO Nemocnice ve Frýdku-Místku, p.o. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-26-stanovisko-nemocnice-ve-frydku-mistku-p-o-ct-obnova-6506d2e3e2ff6.pdf",197182
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(27) STANOVISKO Krajská nemocnice T. Bati a.s. - angiografické zařízení s C-ramenem - obnova","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-obnovy-27-stanovisko-krajska-nemocnice-t-bati-a-s-angiograficke-zarizeni-s-c-ramenem-obnova-6506d2f52ec02.pdf",192800
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(1) STANOVISKO Fakultní nemocnice Brno - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-1-stanovisko-fakultni-nemocnice-brno-chirurgicky-roboticky-system-nova-kapacita-6506cd4c3e09e.pdf",191397
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(2) STANOVISKO Fakultní nemocnice Ostrava - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-2-stanovisko-fakultni-nemocnice-ostrava-chirurgicky-roboticky-system-nova-kapacita-6506cdb29b0e5.pdf",192391
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(3) STANOVISKO Městská nemocnice Ostrava, p.o. - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-3-stanovisko-mestska-nemocnice-ostrava-p-o-chirurgicky-roboticky-system-nova-kapacita-6506cdc7a5b1d.pdf",195341
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(4) STANOVISKO SurGal Clinic, s.r.o., Brno - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-4-stanovisko-surgal-clinic-s-r-o-brno-chirurgicky-roboticky-system-nova-kapacita-6506cddad0ddd.pdf",164083
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(5) STANOVISKO Krajská zdravotní a.s. - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-5-stanovisko-krajska-zdravotni-a-s-chirurgicky-roboticky-system-nova-kapacita-6506ce2de9cdc.pdf",192496
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(6) STANOVISKO Oblastní nemocnice Kladno, a.s. - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-6-stanovisko-oblastni-nemocnice-kladno-a-s-chirurgicky-roboticky-system-nova-kapacita-6506ce4504847.pdf",195416
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(7) STANOVISKO Fakultní nemocnice Olomouc - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-7-stanovisko-fakultni-nemocnice-olomouc-chirurgicky-roboticky-system-nova-kapacita-6506ce5e1a0b4.pdf",191868
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(8) STANOVISKO Fakultní nemocnice Plzeň - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-8-stanovisko-fakultni-nemocnice-plzen-chirurgicky-roboticky-system-nova-kapacita-6506ce6e6b304.pdf",191506
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(9) STANOVISKO Fakultní nemocnice Brno - PET-CT - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-9-stanovisko-fakultni-nemocnice-brno-pet-ct-nova-kapacita-6506ce806a97b.pdf",190768
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(10) STANOVISKO Fakultní nemocnice Brno - robotický trenažer chůze - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-10-stanovisko-fakultni-nemocnice-brno-roboticky-trenazer-chuze-nova-kapacita-6506ce94245bf.pdf",190467
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(11) STANOVISKO Fakultní nemocnice Brno - intraoperativní 3D zobrazovací a navigační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-11-stanovisko-fakultni-nemocnice-brno-intraoperativni-3d-zobrazovaci-a-navigacni-system-nova-kapacita-6506cea37c46e.pdf",190992
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(12) STANOVISKO Fakultní nemocnice v Motole - navigovaná bronchoskopie - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-12-stanovisko-fakultni-nemocnice-v-motole-navigovana-bronchoskopie-nova-kapacita-6506ceba006d7.pdf",189854
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(13) STANOVISKO Fakultní Thomayerova nemocnice - robotická rehabilitace chůze - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-13-stanovisko-fakultni-thomayerova-nemocnice-roboticka-rehabilitace-chuze-nova-kapacita-6506cecbadfa0.pdf",193321
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(14) STANOVISKO Fakultní nemocnice Plzeň - spektrální cytometr - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-14-stanovisko-fakultni-nemocnice-plzen-spektralni-cytometr-nova-kapacita-6506cf19710eb.pdf",190946
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(15) STANOVISKO Karlovarská krajská nemocnice a.s. - PET-CT - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-15-stanovisko-karlovarska-krajska-nemocnice-a-s-pet-ct-nova-kapacita-6506cf287f516.pdf",192037
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(16) STANOVISKO Krajská nemocnice Liberec a.s. - lineární urychlovač - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-16-stanovisko-krajska-nemocnice-liberec-a-s-linearni-urychlovac-nova-kapacita-6506cf35c13d9.pdf",192313
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(17) STANOVISKO Městská nemocnice Ostrava, p.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-17-stanovisko-mestska-nemocnice-ostrava-p-o-mr-1-5t-nova-kapacita-6506cf46a55c3.pdf",195837
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(18) STANOVISKO MULTISCAN s.r.o., Pardubice - CT - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-18-stanovisko-multiscan-s-r-o-pardubice-ct-nova-kapacita-6506cf55d545e.pdf",164398
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(19) STANOVISKO MULTISCAN s.r.o., Pardubice - MR 0,55T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-19-stanovisko-multiscan-s-r-o-pardubice-mr-0-55t-nova-kapacita-6506cf6473af7.pdf",166594
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(20) STANOVISKO Nemocnice Jihlava, p.o. - MR 3T - nová kapacitaie","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-20-stanovisko-nemocnice-jihlava-p-o-mr-3t-nova-kapacitaie-6506cf73d58e5.pdf",196250
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(21) STANOVISKO Oblastní nemocnice Jičín, a.s. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-21-stanovisko-oblastni-nemocnice-jicin-a-s-mr-1-5t-nova-kapacita-6506cf862d05f.pdf",194314
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(22) STANOVISKO SCAN Clinic, a.s. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-6-9-2023-nove-kapacity-22-stanovisko-scan-clinic-a-s-mr-1-5t-nova-kapacita-6506cf93b81b3.pdf",167361
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(1) STANOVISKO Fakultní nemocnice Olomouc - operační mikroskop - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-1-stanovisko-fakultni-nemocnice-olomouc-operacni-mikroskop-obnova-64cd1141ba8c0.pdf",235568
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(2) STANOVISKO Fakultní Thomayerova nemocnice - mamograf - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-2-stanovisko-fakultni-thomayerova-nemocnice-mamograf-obnova-64cd114fc5435.pdf",237582
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(3) STANOVISKO Fakultní Thomayerova nemocnice - plánovací CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-3-stanovisko-fakultni-thomayerova-nemocnice-planovaci-ct-obnova-64cd1159b5863.pdf",237298
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(4) STANOVISKO Fakultní Thomayerova nemocnice - terapeutický RTG ozařovač- obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-4-stanovisko-fakultni-thomayerova-nemocnice-terapeuticky-rtg-ozarovac-obnova-64cd11c91c0b0.pdf",236146
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(5) STANOVISKO IKEM - angiografický systém pro kardiochirurgii- obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-5-stanovisko-ikem-angiograficky-system-pro-kardiochirurgii-obnova-64cd13611bed4.pdf",241880
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(6) STANOVISKO Nemocnice Na Homolce - 3D-4D echokardiografický přístroj - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-6-stanovisko-nemocnice-na-homolce-3d-4d-echokardiograficky-pristroj-obnova-64cd13a763e29.pdf",211242
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(7) STANOVISKO Nemocnice Na Homolce - extrakční laserový systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-7-stanovisko-nemocnice-na-homolce-extrakcni-laserovy-system-obnova-64cd13b116218.pdf",209457
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(8) STANOVISKO Nemocnice Na Homolce - přístroj pro mimotělní oběh - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-8-stanovisko-nemocnice-na-homolce-pristroj-pro-mimotelni-obeh-obnova-64cd13b9e9fd5.pdf",207805
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(9) STANOVISKO Oblastní nemocnice Mladá Boleslav, a.s. - SPECT-CT-PET - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-9-stanovisko-oblastni-nemocnice-mlada-boleslav-a-s-spect-ct-pet-obnova-64cd13c23bf2e.pdf",238412
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(10) STANOVISKO Ústřední vojenská nemocnice - extrakorporální litotryptor - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-10-stanovisko-ustredni-vojenska-nemocnice-extrakorporalni-litotryptor-obnova-64cd13cb7daf6.pdf",245389
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(11) STANOVISKO FNHK - 3D mapovací systém (CARTO) - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-11-stanovisko-fnhk-3d-mapovaci-system-carto-obnova-64cd13d52077e.pdf",238021
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(12) STANOVISKO Fakultní nemocnice Bulovka - skiagraficko-skiaskopický RTG ortopedie - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-12-stanovisko-fakultni-nemocnice-bulovka-skiagraficko-skiaskopicky-rtg-ortopedie-obnova-64cd13df26c77.pdf",240611
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(13) STANOVISKO Fakultní nemocnice Bulovka - skiagraficko-skiaskopický RTG urologie - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-13-stanovisko-fakultni-nemocnice-bulovka-skiagraficko-skiaskopicky-rtg-urologie-obnova-64cd13e9c07ba.pdf",240648
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(14) STANOVISKO Fakultní nemocnice Bulovka - skiagrafický RTG centrální RDG oddělení - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-14-stanovisko-fakultni-nemocnice-bulovka-skiagraficky-rtg-centralni-rdg-oddeleni-obnova-64cd14768abf1.pdf",240828
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(15) STANOVISKO Fakultní nemocnice Bulovka - skiagraficko-skiaskopický RTG interna - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-15-stanovisko-fakultni-nemocnice-bulovka-skiagraficko-skiaskopicky-rtg-interna-obnova-64cd1483e7709.pdf",240698
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(16) STANOVISKO KOC Pardubického kraje, Multiscan a.s. - MR 3T - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-16-stanovisko-koc-pardubickeho-kraje-multiscan-a-s-mr-3t-obnova-64cd148fd0b98.pdf",242262
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(17) STANOVISKO KOC Pardubického kraje, Multiscan a.s. - lineární urychlovač - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-17-stanovisko-koc-pardubickeho-kraje-multiscan-a-s-linearni-urychlovac-obnova-64cd15da91017.pdf",240242
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(18) STANOVISKO Krajská zdravotní, a.s. - lineární urychlovač I Ústí nad Labem - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-18-stanovisko-krajska-zdravotni-a-s-linearni-urychlovac-i-usti-nad-labem-obnova-64cd15e53611e.pdf",237404
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(19) STANOVISKO Krajská zdravotní, a.s. - lineární urychlovač II Chomutov 2 ks - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-19-stanovisko-krajska-zdravotni-a-s-linearni-urychlovac-ii-chomutov-2-ks-obnova-64cd15f104bbe.pdf",236933
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(20) STANOVISKO Krajská zdravotní, a.s. - MR 1,5T - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-20-stanovisko-krajska-zdravotni-a-s-mr-1-5t-obnova-64cd1604e109e.pdf",237287
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(21) STANOVISKO Krajská zdravotní, a.s. - CT simulátor - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-21-stanovisko-krajska-zdravotni-a-s-ct-simulator-obnova-64cd166c206e9.pdf",235373
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","(22) STANOVISKO Krajská zdravotní, a.s. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-15-6-2023-obnovy-22-stanovisko-krajska-zdravotni-a-s-ct-obnova-64cd1677b9af6.pdf",235209
